제작연도,고유번호,공익광고작품명,대분류,소분류,영상링크-코바코 홈페이지,영상링크-유튜브,핵심 키워드(관리자 직접 지정),썸네일 이미지,썸네일 이미지 이름
2011,2011_01,중형차 100만대를 버렸다,자연환경,환경보전,https://www.kobaco.co.kr/site/main/archive/advertising/5/669?cp=13&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2011_01.jpg
2011,2011_02,여기는 제주입니다,경제사회/기타,국가브랜드,https://www.kobaco.co.kr/site/main/archive/advertising/5/672?cp=12&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2011_02.jpg
2011,2011_03,숨은 인재 찾기,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/673?cp=12&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2011_03.jpg
2011,2011_04,선플 릴레이,사회공동체,인터넷 예절,https://www.kobaco.co.kr/site/main/archive/advertising/5/674?cp=12&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2011_04.jpg
2011,2011_05,안과 밖이 다른 가족(가족의 가치),가정/청소년,가족/대화,https://www.kobaco.co.kr/site/main/archive/advertising/5/675?cp=12&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2011_05.jpg
2011,2011_06,공공예절 나이,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/678?cp=12&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2011_06.jpg
2011,2011_07,나는…,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/679?cp=12&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2011_07.jpg
2011,2011_08,어느새 우리의 이야기,자연환경,환경보전,https://www.kobaco.co.kr/site/main/archive/advertising/5/681?cp=12&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2011_08.jpg
2012,2012_01,그런 애는 없습니다,가정/청소년,폭력예방,https://www.kobaco.co.kr/site/main/archive/advertising/5/683?cp=12&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2012_01.jpg
2012,2012_02,공정한 기회 - 전래동화편,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/685?cp=11&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2012_02.jpg
2012,2012_03,부정부패 방지 - 양심과 욕심,경제사회/기타,부정부패,https://www.kobaco.co.kr/site/main/archive/advertising/5/686?cp=11&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2012_03.jpg
2012,2012_04,나라 사랑 - 애국하는 시간,경제사회/기타,국민의식/나라사랑,https://www.kobaco.co.kr/site/main/archive/advertising/5/687?cp=11&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2012_04.jpg
2012,2012_05,에너지 절약 - 5천만개의 발전소,자연환경,에너지 절약,https://www.kobaco.co.kr/site/main/archive/advertising/5/688?cp=11&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2012_05.jpg
2012,2012_06,언어 순화 - 어서 말을 해,가정/청소년,청소년,https://www.kobaco.co.kr/site/main/archive/advertising/5/690?cp=11&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2012_06.jpg
2012,2012_07,개인정보 보호 - 열려라 참깨,사회공동체,안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/691?cp=11&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2012_07.jpg
2012,2012_08,Silver Talk - 실버넷기자편,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/693?cp=11&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2012_08.jpg
2013,2013_01,국민희망,경제사회/기타,국민의식/나라사랑,https://www.kobaco.co.kr/site/main/archive/advertising/5/696?cp=10&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2013_01.jpg
2013,2013_02,자살 예방 - 물음표를 붙여주세요,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/700?cp=10&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2013_02.jpg
2013,2013_03,안전운전 - 오직 운전만 하세요,사회공동체,교통안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/705?cp=10&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2013_03.jpg
2013,2013_04,"다문화, 이해와 소통",사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/708?cp=10&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2013_04.jpg
2014,2014_01,묵념,사회공동체,스마트기기바른사용,https://www.kobaco.co.kr/site/main/archive/advertising/5/710?cp=9&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_01.jpg
2014,2014_02,소중한 인생,사회공동체,안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/723?cp=9&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_02.jpg
2014,2014_03,대한민국 흥행요소,경제사회/기타,국민의식/나라사랑,https://www.kobaco.co.kr/site/main/archive/advertising/5/722?cp=9&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_03.jpg
2014,2014_04,장난감,가정/청소년,가족/대화,https://www.kobaco.co.kr/site/main/archive/advertising/5/724?cp=9&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_04.jpg
2014,2014_05,방심과 안심,사회공동체,안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/725?cp=9&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_05.jpg
2014,2014_06,에너지 절약 -  위대한 발견,자연환경,에너지 절약,https://www.kobaco.co.kr/site/main/archive/advertising/5/729?cp=9&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_06.jpg
2014,2014_07,타인배려-약사편,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/732?cp=9&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_07.jpg
2014,2014_08,너의 목소리가 들려,사회공동체,인터넷 예절,https://www.kobaco.co.kr/site/main/archive/advertising/5/735?cp=9&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_08.jpg
2014,2014_09,돌아볼 때 보입니다.,경제사회/기타,부정부패,https://www.kobaco.co.kr/site/main/archive/advertising/5/737?cp=8&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_09.jpg
2014,2014_10,노숙인 다시보기,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/740?cp=8&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2014_10.jpg
2015,2015_01,오늘 뭐 하실 거예요?,경제사회/기타,국가경제,https://www.kobaco.co.kr/site/main/archive/advertising/5/742?cp=8&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_01.jpg
2015,2015_02,학교폭력이 자라면,가정/청소년,가족/대화,https://www.kobaco.co.kr/site/main/archive/advertising/5/745?cp=8&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_02.jpg
2015,2015_03,가족간의 관계 - 질문,가정/청소년,청소년,https://www.kobaco.co.kr/site/main/archive/advertising/5/747?cp=8&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_03.jpg
2015,2015_04,나라사랑 - 나를 위한,경제사회/기타,국민의식/나라사랑,https://www.kobaco.co.kr/site/main/archive/advertising/5/749?cp=8&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_04.jpg
2015,2015_05,나무를 베지 않는 착한 커피,자연환경,환경보전,https://www.kobaco.co.kr/site/main/archive/advertising/5/750?cp=8&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_05.jpg
2015,2015_06,의심이 안심입니다,사회공동체,안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/752?cp=8&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_06.jpg
2015,2015_07,모바일 제로타임,사회공동체,스마트기기바른사용,https://www.kobaco.co.kr/site/main/archive/advertising/5/763?cp=7&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_07.jpg
2015,2015_08,상생/균형발전-마을이 쇼핑센터편,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/766?cp=7&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_08.jpg
2015,2015_09,감정노동-2016 新 놀부전,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/767?cp=7&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_09.jpg
2015,2015_10,부모자식간 커뮤니케이션/효 - 효도는 말 한마디,가정/청소년,가족/대화,https://www.kobaco.co.kr/site/main/archive/advertising/5/790?cp=7&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2015_10.jpg
2016,2016_01,문화생활 - 함께하는 문화생활,경제사회/기타,국민의식/나라사랑,https://www.kobaco.co.kr/site/main/archive/advertising/5/791?cp=7&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_01.jpg
2016,2016_02,아동학대 - 꼭꼭 숨어라,가정/청소년,폭력예방,https://www.kobaco.co.kr/site/main/archive/advertising/5/793?cp=7&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_02.jpg
2016,2016_03,경쟁위주/사회문화 - 이세돌,경제사회/기타,국민의식/나라사랑,https://www.kobaco.co.kr/site/main/archive/advertising/5/794?cp=7&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_03.jpg
2016,2016_04,공동체의식 - 국민편익과 납세,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/795?cp=7&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,,
2016,2016_05,저출산문제 - 아기의 마음,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/796?cp=6&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_05.jpg
2016,2016_06,정보보호 - 또 다른 나,사회공동체,안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/797?cp=6&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_06.jpg
2016,2016_07,한글 등 올바른 언어사용 - 산이,사회공동체,언어생활,https://www.kobaco.co.kr/site/main/archive/advertising/5/798?cp=6&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_07.jpg
2016,2016_08,청렴사회/부정청탁금지 - 받겠습니다,경제사회/기타,부정부패,https://www.kobaco.co.kr/site/main/archive/advertising/5/799?cp=6&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_08.jpg
2016,2016_09,탈북민 인식개선 - 우리는 이미 하나,경제사회/기타,국민의식/나라사랑,https://www.kobaco.co.kr/site/main/archive/advertising/5/800?cp=6&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_09.jpg
2016,2016_10,스마트폰 올바른 사용 - 악역배우,사회공동체,스마트기기바른사용,https://www.kobaco.co.kr/site/main/archive/advertising/5/801?cp=6&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_10.jpg
2016,2016_11,작은 결혼식 - 허들,경제사회/기타,절약/소비,https://www.kobaco.co.kr/site/main/archive/advertising/5/802?cp=6&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2016_11.jpg
2017,2017_01,상호존중과 배려 - 나는 맞고 남들은 틀리다,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/803?cp=6&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_01.jpg
2017,2017_02,다양한 가족 - 그런 사연 없어요,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/804?cp=5&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_02.jpg
2017,2017_03,언어폭력(온라인) - 능력자,사회공동체,인터넷 예절,https://www.kobaco.co.kr/site/main/archive/advertising/5/805?cp=5&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_03.jpg
2017,2017_04,올바른 운전문화 정착 - 좋은사람,사회공동체,교통안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/806?cp=5&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_04.jpg
2017,2017_05,올바른 금융습관 - 돌다리,경제사회/기타,절약/소비,https://www.kobaco.co.kr/site/main/archive/advertising/5/807?cp=5&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_05.jpg
2017,2017_06,"2018 평창동계올림픽 - 모두의 Winter, 모두가 Winner",사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/808?cp=5&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_06.jpg
2017,2017_07,층간소음 - 층간내리사랑,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/819?cp=5&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_07.jpg
2017,2017_08,청소년 폭력예방 - 폭력은 장난이 아닙니다,가정/청소년,폭력예방,https://www.kobaco.co.kr/site/main/archive/advertising/5/820?cp=5&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_08.jpg
2017,2017_09,함께 일하는 사회 - 나눔이 더함이다,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/821?cp=5&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_09.jpg
2017,2017_10,독서 - 서평,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/822?cp=4&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2017_10.jpg
2018,2018_01,화재/안전 - 영화예고,사회공동체,안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/831?cp=4&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2018_01.jpg
2018,2018_02,"선거, 민주주의 지성의 실천-역할극",경제사회/기타,선거,https://www.kobaco.co.kr/site/main/archive/advertising/5/837?cp=4&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2018_02.jpg
2018,2018_03,나눔과 배려-행복한 가방,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/844?cp=4&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2018_03.jpg
2018,2018_04,누군가는 이야기해야 합니다,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/854?cp=4&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2018_04.jpg
2018,2018_05,갑질문화 인식개선-벼슬,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/856?cp=4&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2018_05.jpg
2018,2018_06,교통 안전-안전은 안에서부터,사회공동체,교통안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/857?cp=4&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2018_06.jpg
2018,2018_07,공공장소에서의 예절-당신의 배려가,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/858?cp=4&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2018_07.jpg
2019,2019_01,공동체 가치 함양-이웃의 신호,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/860?cp=3&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2019_01.jpg
2019,2019_02,3·1운동 정신계승-국민이 이어갑니다,경제사회/기타,국민의식/나라사랑,https://www.kobaco.co.kr/site/main/archive/advertising/5/859?cp=3&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2019_02.jpg
2019,2019_03,데이트 폭력 피해 예방-사랑하는 척,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/861?cp=3&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,,,O,2019_03.jpg
2019,2019_04,육아기 사회적 배려 - 오해와 진심,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/862?cp=3&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/XPyUtCtLpmU,,O,2019_04.jpg
2019,2019_05,피싱 스미싱 피해 예방 - 누구나,사회공동체,안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/863?cp=3&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/3BeID4xhW7o,,O,2019_05.jpg
2019,2019_06,발달장애 인식개선 - 주인공은 싫습니다,사회공동체,장애인배려,https://www.kobaco.co.kr/site/main/archive/advertising/5/864?cp=3&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/zFUPXkj__iM,,O,2019_06.jpg
2019,2019_07,디지털 시민의식 함양 - SNS는 또 하나의 미디어,사회공동체,언어생활,https://www.kobaco.co.kr/site/main/archive/advertising/5/866?cp=3&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/o7CSfxXBmbA,,O,2019_07.jpg
2019,2019_08,안전불감증 개선 - 어느 안전,사회공동체,안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/867?cp=2&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/oTIXcqbdQx4,,O,2019_08.jpg
2019,2019_09,친환경 생활실천 - 쿨한 가게,자연환경,일회용품자제,https://www.kobaco.co.kr/site/main/archive/advertising/5/868?cp=2&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/6J5f47BswZ8,,O,2019_09.jpg
2019,2019_10,노인에 대한 인식개선 - 내일의 나,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/1446?cp=2&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/CGR37o7RewY,,O,2019_10.jpg
2020,2020_01,상호존중과 통합 - 대한민국 듣기평가,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/13844?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtManufactureYear=2019&adtDefaultYear=false,https://youtu.be/U2NwHnKNwY8,,O,2020_01.jpg
2020,2020_02,학교폭력 - 톡 쳤을뿐인데,가정/청소년,폭력예방,https://www.kobaco.co.kr/site/main/archive/advertising/5/13907?cp=2&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/1oJVTGnDySc,,O,2020_02.jpg
2020,2020_03,나의 첫 선거,경제사회/기타,선거,https://www.kobaco.co.kr/site/main/archive/advertising/5/13916?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/_bqE0NIHQwU,,O,2020_03.jpg
2020,2020_04,안전한 반려견 예절문화 - 우리 개는 순한데(일반인편),사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/13922?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/T9DFddOw9NQ,,O,2020_04.jpg
2020,2020_05,안전한 반려견 예절문화 - 우리 개는 순한데(반려인편),사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/13923?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/sadxmQMaRaM,,O,2020_05.jpg
2020,2020_06,재도전 응원문화 - 괜찮아,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/13925?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/_1iBHPJeeos,,O,2020_06.jpg
2020,2020_07,다문화 - 요즘문화,사회공동체,나눔/이웃,https://www.kobaco.co.kr/site/main/archive/advertising/5/13942?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/-vXTTaHr44w,,O,2020_07.jpg
2020,2020_08,대한민국을 지키는 히어로,공중보건/복지,보건/위생,https://www.kobaco.co.kr/site/main/archive/advertising/5/13924?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/XajJ4p8sYlQ,,O,2020_08.jpg
2020,2020_09,아동안전 - 운전자가 보호자,사회공동체,교통안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/13943?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtManufactureYear=2020&adtDefaultYear=false,https://youtu.be/PkjrlSv84Us,,O,2020_09.jpg
2020,2020_10,마음 품앗이,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/13944?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtManufactureYear=2020&adtDefaultYear=false,https://youtu.be/ojjhfBl3yv8,,O,2020_10.jpg
2020,2020_11,재난대응과 극복 - 외출 생활 백신(가족편),공중보건/복지,보건/위생,https://www.kobaco.co.kr/site/main/archive/advertising/5/13946?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtManufactureYear=2020&adtDefaultYear=false,https://youtu.be/1STXQQ7VxlU,코로나19,O,2020_11.jpg
2020,2020_12,재난대응과 극복 - 외출 생활 백신(직장인편),공중보건/복지,보건/위생,https://www.kobaco.co.kr/site/main/archive/advertising/5/13945?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtManufactureYear=2020&adtDefaultYear=false,https://youtu.be/2W1hPg1Ji9s,코로나19,O,2020_12.jpg
2020,2020_13,응원 - 확신자,공중보건/복지,보건/위생,https://www.kobaco.co.kr/site/main/archive/advertising/5/13960?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtManufactureYear=2020&adtDefaultYear=false,https://www.youtube.com/watch?v=DPY6UVYKGqY,코로나19,O,2020_13.jpg
2020,2020_14,디지털 격차 해소 - 30초B,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/14048?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/bdiLfh-Ky_k,디지털 정보 격차,O,2020_14.jpg
2020,2020_15,디지털 격차 해소 - 30초A,사회공동체,사회화합,https://www.kobaco.co.kr/site/main/archive/advertising/5/14049?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/HHrtkz5gYFM,디지털 정보 격차,O,2020_15.jpg
2021,2021_01,코로나19극복 - 최고의 씬,공중보건/복지,보건/위생,https://www.kobaco.co.kr/site/main/archive/advertising/5/14051?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/hlcrgEeF9nQ,코로나19,O,2021_01.jpg
2021,2021_02,이륜차 이용문화 개선 - 굿라이더,사회공동체,교통안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/14052?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/Ba3Y8BdeWQ8,전동킥보드,O,2021_02.jpg
