지원연월,시도명,업종,지원금액
2013-08,경기도,가정용전기전자,1456782740.0
2013-08,경기도,가정용품,899055360.0
2013-08,경기도,산업기기,1334281600.0
2013-08,경기도,서비스,264670560.0
2013-08,경기도,식품,7353283000.0
2013-08,경기도,유통,541918440.0
2013-08,경기도,음료및기호식품,384258000.0
2013-08,경기도,제약및의료,708002400.0
2013-08,경기도,컴퓨터및정보통신,705041680.0
2013-08,경기도,화장품및보건용품,1821237600.0
2013-08,경기도,화학공업,1309226080.0
2013-08,경상남도,산업기기,247977200.0
2013-08,경상남도,수송기기,1029815500.0
2013-08,경상북도,화학공업,80729600.0
2013-08,대구광역시,기초재,19063450.0
2013-08,대구광역시,서비스,89297040.0
2013-08,대전광역시,식품,2997227000.0
2013-08,서울특별시,가정용품,1410393600.0
2013-08,서울특별시,"건설,건재및부동산",338335550.0
2013-08,서울특별시,서비스,45343684680.0
2013-08,서울특별시,유통,5296255200.0
2013-08,서울특별시,출판,2635212860.0
2013-08,서울특별시,컴퓨터및정보통신,2801750280.0
2013-08,서울특별시,패션,1480266480.0
2013-08,서울특별시,화장품및보건용품,233240280.0
2013-08,서울특별시,화학공업,58086560.0
2013-08,울산광역시,서비스,125773200.0
2013-08,인천광역시,산업기기,135626400.0
2013-08,인천광역시,패션,1039920420.0
2013-08,전라남도,식품,363041000.0
2013-08,전라북도,식품,3352034000.0
2013-08,전라북도,제약및의료,1316973000.0
2013-08,충청남도,식품,1184386000.0
2013-08,충청북도,식품,213528000.0
2013-09,경기도,가정용전기전자,10713117940.0
2013-09,경기도,가정용품,414892800.0
2013-09,경기도,"건설,건재및부동산",270555600.0
2013-09,경기도,산업기기,522208000.0
2013-09,경기도,서비스,435178800.0
2013-09,경기도,수송기기,35165545800.0
2013-09,경기도,식품,6953968000.0
2013-09,경기도,유통,499111200.0
2013-09,경기도,음료및기호식품,411923400.0
2013-09,경기도,제약및의료,995911000.0
2013-09,경기도,컴퓨터및정보통신,6840358000.0
2013-09,경기도,화장품및보건용품,1762488000.0
2013-09,경기도,화학공업,776454400.0
2013-09,경상남도,수송기기,774003300.0
2013-09,경상북도,화학공업,81101440.0
2013-09,대구광역시,서비스,85189440.0
2013-09,대전광역시,식품,2000000000.0
2013-09,서울특별시,가정용품,1234517760.0
2013-09,서울특별시,"건설,건재및부동산",2516867680.0
2013-09,서울특별시,서비스,22598554440.0
2013-09,서울특별시,유통,3799328400.0
2013-09,서울특별시,출판,133011900.0
2013-09,서울특별시,컴퓨터및정보통신,2762118520.0
2013-09,서울특별시,패션,485654400.0
2013-09,서울특별시,화장품및보건용품,225716400.0
2013-09,인천광역시,가정용품,21586674240.0
2013-09,인천광역시,산업기기,130603200.0
2013-09,인천광역시,패션,869992200.0
2013-09,전라남도,식품,351330000.0
2013-09,전라북도,제약및의료,1216299000.0
2013-09,충청남도,식품,1138998000.0
2013-09,충청북도,식품,206640000.0
2013-10,경기도,가정용전기전자,10483493160.0
2013-10,경기도,가정용품,418299840.0
2013-10,경기도,"건설,건재및부동산",279574120.0
2013-10,경기도,기초재,438594100.0
2013-10,경기도,산업기기,744276000.0
2013-10,경기도,서비스,449684760.0
2013-10,경기도,식품,34550405000.0
2013-10,경기도,유통,127804320.0
2013-10,경기도,음료및기호식품,384258000.0
2013-10,경기도,제약및의료,1078699300.0
2013-10,경기도,컴퓨터및정보통신,6917412880.0
2013-10,경기도,화장품및보건용품,1759091880.0
2013-10,경상남도,수송기기,1018623200.0
2013-10,경상북도,식품,261919000.0
2013-10,경상북도,화학공업,77454720.0
2013-10,대구광역시,서비스,50756160.0
2013-10,대전광역시,식품,4000000000.0
2013-10,대전광역시,유통,7590240.0
2013-10,서울특별시,가정용품,1353789360.0
2013-10,서울특별시,"건설,건재및부동산",2616837410.0
2013-10,서울특별시,서비스,21436972200.0
2013-10,서울특별시,유통,4624827480.0
2013-10,서울특별시,출판,294862610.0
2013-10,서울특별시,컴퓨터및정보통신,1755640320.0
2013-10,서울특별시,패션,908864880.0
2013-10,서울특별시,화장품및보건용품,703444560.0
2013-10,인천광역시,가정용품,28019296800.0
2013-10,인천광역시,산업기기,120556800.0
2013-10,인천광역시,패션,846407100.0
2013-10,인천광역시,화학공업,199494400.0
2013-10,전라남도,식품,363041000.0
2013-10,전라북도,제약및의료,1256842300.0
2013-10,충청남도,식품,1177414000.0
2013-10,충청북도,식품,213528000.0
2013-11,경기도,가정용전기전자,11995780160.0
2013-11,경기도,가정용품,258552000.0
2013-11,경기도,"건설,건재및부동산",270555600.0
2013-11,경기도,기초재,441735000.0
2013-11,경기도,산업기기,786768800.0
2013-11,경기도,서비스,435178800.0
2013-11,경기도,식품,5733644000.0
2013-11,경기도,유통,123681600.0
2013-11,경기도,음료및기호식품,353858400.0
2013-11,경기도,제약및의료,960925000.0
2013-11,경기도,컴퓨터및정보통신,7293414800.0
2013-11,경기도,화장품및보건용품,1674330840.0
2013-11,경상남도,수송기기,1111796000.0
2013-11,경상북도,식품,253470000.0
2013-11,경상북도,화학공업,82216960.0
2013-11,대구광역시,서비스,56612640.0
2013-11,대전광역시,유통,75902400.0
2013-11,부산광역시,정밀기기및사무기기,120666000.0
2013-11,서울특별시,가정용품,1373279040.0
2013-11,서울특별시,"건설,건재및부동산",2427303100.0
2013-11,서울특별시,서비스,19876961160.0
2013-11,서울특별시,유통,4762094400.0
2013-11,서울특별시,출판,846941760.0
2013-11,서울특별시,컴퓨터및정보통신,1833861400.0
2013-11,서울특별시,패션,1055198760.0
2013-11,서울특별시,화장품및보건용품,867222720.0
2013-11,인천광역시,가정용품,24507324000.0
2013-11,인천광역시,패션,869992200.0
2013-11,인천광역시,화학공업,172569600.0
2013-11,전라남도,식품,351330000.0
2013-11,전라북도,제약및의료,1216299000.0
2013-11,충청남도,식품,1146180000.0
2013-11,충청북도,식품,206640000.0
2013-12,경기도,가정용전기전자,2975782250.0
2013-12,경기도,가정용품,267170400.0
2013-12,경기도,"건설,건재및부동산",466450180.0
2013-12,경기도,기초재,457366000.0
2013-12,경기도,산업기기,818638400.0
2013-12,경기도,서비스,321959400.0
2013-12,경기도,식품,4742458000.0
2013-12,경기도,유통,127804320.0
2013-12,경기도,음료및기호식품,791180460.0
2013-12,경기도,제약및의료,747320000.0
2013-12,경기도,컴퓨터및정보통신,11271270640.0
2013-12,경기도,화장품및보건용품,1284344880.0
2013-12,경상북도,식품,261919000.0
2013-12,경상북도,화학공업,85341760.0
2013-12,대구광역시,서비스,60516960.0
2013-12,대전광역시,식품,550312000.0
2013-12,부산광역시,정밀기기및사무기기,257049520.0
2013-12,서울특별시,가정용전기전자,523143600.0
2013-12,서울특별시,가정용품,1433512080.0
2013-12,서울특별시,"건설,건재및부동산",1852971680.0
2013-12,서울특별시,서비스,9324715680.0
2013-12,서울특별시,유통,5346056520.0
2013-12,서울특별시,출판,880753090.0
2013-12,서울특별시,컴퓨터및정보통신,23456290600.0
2013-12,서울특별시,패션,1081103100.0
2013-12,서울특별시,화장품및보건용품,1185158520.0
2013-12,인천광역시,가정용품,22855438800.0
2013-12,인천광역시,산업기기,155719200.0
2013-12,인천광역시,패션,642055260.0
2013-12,인천광역시,화학공업,204131200.0
2013-12,전라남도,식품,1656011000.0
2013-12,전라북도,제약및의료,1256842300.0
2013-12,충청남도,식품,1180795000.0
2013-12,충청북도,산업기기,226044000.0
2013-12,충청북도,식품,213528000.0
2014-01,경기도,가정용전기전자,1311796640.0
2014-01,경기도,가정용품,267170400.0
2014-01,경기도,"건설,건재및부동산",466450180.0
2014-01,경기도,산업기기,793458000.0
2014-01,경기도,서비스,324093840.0
2014-01,경기도,식품,5868408000.0
2014-01,경기도,유통,284382000.0
2014-01,경기도,음료및기호식품,863745540.0
2014-01,경기도,제약및의료,680680000.0
2014-01,경기도,컴퓨터및정보통신,11743286520.0
2014-01,경기도,화장품및보건용품,1284344880.0
2014-01,경상북도,화학공업,85341760.0
2014-01,대구광역시,서비스,56612640.0
2014-01,부산광역시,정밀기기및사무기기,257049520.0
2014-01,서울특별시,가정용품,1125174960.0
2014-01,서울특별시,"건설,건재및부동산",3129239820.0
2014-01,서울특별시,서비스,9667716240.0
2014-01,서울특별시,유통,4187436120.0
2014-01,서울특별시,출판,845108670.0
2014-01,서울특별시,컴퓨터및정보통신,23458204800.0
2014-01,서울특별시,패션,1045219560.0
2014-01,서울특별시,화장품및보건용품,1185158520.0
2014-01,인천광역시,가정용품,17150310000.0
2014-01,인천광역시,산업기기,155719200.0
2014-01,인천광역시,패션,642055260.0
2014-01,전라북도,제약및의료,1256842300.0
2014-01,충청남도,식품,1184386000.0
2014-01,충청북도,산업기기,530000800.0
2014-01,충청북도,식품,213528000.0
2014-02,경기도,가정용전기전자,1274588000.0
2014-02,경기도,가정용품,175553280.0
2014-02,경기도,"건설,건재및부동산",421309840.0
2014-02,경기도,산업기기,723931200.0
2014-02,경기도,서비스,292729920.0
2014-02,경기도,식품,5353684000.0
2014-02,경기도,유통,256818240.0
2014-02,경기도,음료및기호식품,786943920.0
2014-02,경기도,제약및의료,815959200.0
2014-02,경기도,컴퓨터및정보통신,11419392320.0
2014-02,경기도,화장품및보건용품,1160053440.0
2014-02,경상북도,화학공업,77082880.0
2014-02,대구광역시,서비스,52708320.0
2014-02,부산광역시,정밀기기및사무기기,232173760.0
2014-02,서울특별시,가정용전기전자,94503360.0
2014-02,서울특별시,가정용품,1069750080.0
2014-02,서울특별시,"건설,건재및부동산",2759910160.0
2014-02,서울특별시,서비스,10420246200.0
2014-02,서울특별시,유통,1130920560.0
2014-02,서울특별시,출판,454943440.0
2014-02,서울특별시,컴퓨터및정보통신,19469153440.0
2014-02,서울특별시,패션,883787520.0
2014-02,서울특별시,화장품및보건용품,1009772400.0
2014-02,인천광역시,가정용품,97231680.0
2014-02,인천광역시,산업기기,140649600.0
2014-02,인천광역시,패션,579920880.0
2014-02,전라남도,식품,1579900000.0
2014-02,전라북도,제약및의료,1135212400.0
2014-02,충청남도,식품,1069768000.0
2014-02,충청북도,산업기기,478710400.0
2014-02,충청북도,식품,192864000.0
2014-03,경기도,가정용전기전자,1213362500.0
2014-03,경기도,가정용품,736046640.0
2014-03,경기도,"건설,건재및부동산",213380440.0
2014-03,경기도,산업기기,1429461200.0
2014-03,경기도,서비스,324093840.0
2014-03,경기도,식품,1620948000.0
2014-03,경기도,유통,284825520.0
2014-03,경기도,음료및기호식품,886136580.0
2014-03,경기도,제약및의료,1014897450.0
2014-03,경기도,컴퓨터및정보통신,13555351880.0
2014-03,경기도,화장품및보건용품,1284344880.0
2014-03,경상북도,화학공업,85341760.0
2014-03,대구광역시,서비스,60516960.0
2014-03,서울특별시,가정용전기전자,104628720.0
2014-03,서울특별시,가정용품,1141706160.0
2014-03,서울특별시,"건설,건재및부동산",3225121270.0
2014-03,서울특별시,서비스,13606490520.0
2014-03,서울특별시,유통,663465600.0
2014-03,서울특별시,출판,673451380.0
2014-03,서울특별시,컴퓨터및정보통신,12876931520.0
2014-03,서울특별시,패션,5873766360.0
2014-03,서울특별시,화장품및보건용품,1117962300.0
2014-03,인천광역시,산업기기,155719200.0
2014-03,인천광역시,패션,624526980.0
2014-03,전라남도,식품,1628970000.0
2014-03,전라북도,식품,289520000.0
2014-03,전라북도,제약및의료,1279160750.0
2014-03,충청남도,식품,1177204000.0
2014-03,충청남도,화장품및보건용품,57723120.0
2014-03,충청북도,산업기기,500836000.0
2014-03,충청북도,식품,687890000.0
2014-04,경기도,가정용전기전자,1110682020.0
2014-04,경기도,가정용품,694854720.0
2014-04,경기도,"건설,건재및부동산",206497200.0
2014-04,경기도,산업기기,1413927200.0
2014-04,경기도,서비스,313639200.0
2014-04,경기도,식품,691740000.0
2014-04,경기도,유통,275637600.0
2014-04,경기도,음료및기호식품,495831840.0
2014-04,경기도,제약및의료,1005490500.0
2014-04,경기도,컴퓨터및정보통신,10672614960.0
2014-04,경기도,화장품및보건용품,1726047960.0
2014-04,경상북도,화학공업,79092160.0
2014-04,대구광역시,기초재,408950850.0
2014-04,대구광역시,서비스,50756160.0
2014-04,서울특별시,가정용전기전자,101253600.0
2014-04,서울특별시,가정용품,375429600.0
2014-04,서울특별시,"건설,건재및부동산",2364143390.0
2014-04,서울특별시,서비스,9430461600.0
2014-04,서울특별시,유통,719334000.0
2014-04,서울특별시,출판,4504963800.0
2014-04,서울특별시,컴퓨터및정보통신,7377447840.0
2014-04,서울특별시,패션,9343737480.0
2014-04,서울특별시,화장품및보건용품,963395160.0
2014-04,인천광역시,가정용품,4043612160.0
2014-04,인천광역시,산업기기,150696000.0
2014-04,전라남도,식품,758100000.0
2014-04,전라북도,식품,361900000.0
2014-04,전라북도,제약및의료,1237897500.0
2014-04,충청남도,식품,1124634000.0
2014-04,충청남도,화장품및보건용품,257166000.0
2014-04,충청북도,산업기기,296637600.0
2014-04,충청북도,식품,451822000.0
2014-05,경기도,가정용전기전자,565534970.0
2014-05,경기도,가정용품,3657064320.0
2014-05,경기도,"건설,건재및부동산",213380440.0
2014-05,경기도,산업기기,1868855600.0
2014-05,경기도,서비스,324093840.0
2014-05,경기도,식품,882700000.0
2014-05,경기도,유통,284825520.0
2014-05,경기도,음료및기호식품,529132380.0
2014-05,경기도,제약및의료,657826050.0
2014-05,경기도,컴퓨터및정보통신,13269651920.0
2014-05,경기도,화장품및보건용품,1836782220.0
2014-05,경상북도,화학공업,75445440.0
2014-05,대구광역시,기초재,422217950.0
2014-05,대구광역시,서비스,50756160.0
2014-05,부산광역시,가정용품,160302240.0
2014-05,서울특별시,가정용품,466265520.0
2014-05,서울특별시,"건설,건재및부동산",2515447260.0
2014-05,서울특별시,서비스,1393560000.0
2014-05,서울특별시,유통,617904000.0
2014-05,서울특별시,출판,841930110.0
2014-05,서울특별시,컴퓨터및정보통신,475585880.0
2014-05,서울특별시,패션,5756050080.0
2014-05,서울특별시,화장품및보건용품,846294540.0
2014-05,세종특별자치시,제약및의료,13404041000.0
2014-05,인천광역시,가정용품,7840760400.0
2014-05,인천광역시,산업기기,44962400.0
2014-05,전라남도,식품,2586780000.0
2014-05,전라북도,식품,1830451000.0
2014-05,전라북도,제약및의료,1279160750.0
2014-05,충청남도,식품,1136646000.0
2014-05,충청남도,화장품및보건용품,210559440.0
2014-05,충청북도,산업기기,257665200.0
2014-05,충청북도,식품,452648000.0
2014-06,경기도,가정용전기전자,701616300.0
2014-06,경기도,가정용품,3097961280.0
2014-06,경기도,"건설,건재및부동산",240219000.0
2014-06,경기도,산업기기,6456414800.0
2014-06,경기도,서비스,185572800.0
2014-06,경기도,식품,540960000.0
2014-06,경기도,유통,275637600.0
2014-06,경기도,음료및기호식품,356592600.0
2014-06,경기도,제약및의료,320348000.0
2014-06,경기도,컴퓨터및정보통신,12861577120.0
2014-06,경기도,화장품및보건용품,1563798600.0
2014-06,경상북도,화학공업,114523040.0
2014-06,대구광역시,가정용전기전자,70898100.0
2014-06,대구광역시,기초재,429100350.0
2014-06,대구광역시,산업기기,78086400.0
2014-06,대구광역시,서비스,48804000.0
2014-06,부산광역시,가정용품,155131200.0
2014-06,부산광역시,서비스,525319200.0
2014-06,서울특별시,가정용품,182498400.0
2014-06,서울특별시,"건설,건재및부동산",2406025630.0
2014-06,서울특별시,산업기기,100212000.0
2014-06,서울특별시,유통,684910800.0
2014-06,서울특별시,제약및의료,903567000.0
2014-06,서울특별시,출판,787970700.0
2014-06,서울특별시,컴퓨터및정보통신,3587564400.0
2014-06,서울특별시,패션,5716067280.0
2014-06,서울특별시,화장품및보건용품,806736840.0
2014-06,세종특별자치시,제약및의료,8540239000.0
2014-06,인천광역시,가정용품,7749741600.0
2014-06,전라남도,식품,2737672000.0
2014-06,전라북도,식품,1478442000.0
2014-06,전라북도,제약및의료,1159060000.0
2014-06,충청남도,식품,1146180000.0
2014-06,충청남도,화장품및보건용품,118918800.0
2014-06,충청북도,산업기기,428396400.0
2014-06,충청북도,식품,428624000.0
2014-07,경기도,가정용전기전자,649729220.0
2014-07,경기도,가정용품,2151663840.0
2014-07,경기도,"건설,건재및부동산",741115760.0
2014-07,경기도,산업기기,6655414000.0
2014-07,경기도,서비스,191758560.0
2014-07,경기도,식품,976640000.0
2014-07,경기도,음료및기호식품,565755960.0
2014-07,경기도,제약및의료,588098000.0
2014-07,경기도,컴퓨터및정보통신,14280750040.0
2014-07,경기도,화장품및보건용품,1284344880.0
2014-07,경상북도,화학공업,141858560.0
2014-07,대구광역시,가정용전기전자,73261370.0
2014-07,대구광역시,기초재,449135750.0
2014-07,대구광역시,산업기기,81804800.0
2014-07,대구광역시,서비스,50756160.0
2014-07,부산광역시,가정용품,160302240.0
2014-07,부산광역시,서비스,387619680.0
2014-07,서울특별시,가정용품,188581680.0
2014-07,서울특별시,"건설,건재및부동산",2410025250.0
2014-07,서울특별시,산업기기,133616000.0
2014-07,서울특별시,유통,705373200.0
2014-07,서울특별시,제약및의료,865623850.0
2014-07,서울특별시,출판,817583510.0
2014-07,서울특별시,컴퓨터및정보통신,1123912160.0
2014-07,서울특별시,패션,1052576580.0
2014-07,서울특별시,화장품및보건용품,863231460.0
2014-07,서울특별시,화학공업,133081760.0
2014-07,세종특별자치시,제약및의료,11578360850.0
2014-07,인천광역시,가정용품,8737642800.0
2014-07,인천광역시,패션,355615260.0
2014-07,전라남도,식품,11143999000.0
2014-07,전라북도,식품,1626303000.0
2014-07,전라북도,제약및의료,1220005000.0
2014-07,충청남도,식품,1184386000.0
2014-07,충청북도,산업기기,442610400.0
2014-07,충청북도,식품,100471000.0
2014-08,경기도,가정용전기전자,760708340.0
2014-08,경기도,가정용품,2664183600.0
2014-08,경기도,"건설,건재및부동산",1187030300.0
2014-08,경기도,산업기기,2436481200.0
2014-08,경기도,서비스,191758560.0
2014-08,경기도,식품,883260000.0
2014-08,경기도,음료및기호식품,713726160.0
2014-08,경기도,제약및의료,479570000.0
2014-08,경기도,컴퓨터및정보통신,14723761880.0
2014-08,경기도,화장품및보건용품,1263629640.0
2014-08,경상북도,화학공업,147978400.0
2014-08,대구광역시,가정용전기전자,73261370.0
2014-08,대구광역시,기초재,167223700.0
2014-08,대구광역시,산업기기,83664000.0
2014-08,대구광역시,서비스,54660480.0
2014-08,부산광역시,가정용품,80151120.0
2014-08,부산광역시,서비스,381588480.0
2014-08,서울특별시,가정용품,164364480.0
2014-08,서울특별시,"건설,건재및부동산",2336808210.0
2014-08,서울특별시,산업기기,133616000.0
2014-08,서울특별시,제약및의료,865623850.0
2014-08,서울특별시,출판,1147064130.0
2014-08,서울특별시,컴퓨터및정보통신,422021600.0
2014-08,서울특별시,패션,1744990500.0
2014-08,서울특별시,화장품및보건용품,2054395980.0
2014-08,서울특별시,화학공업,101091200.0
2014-08,세종특별자치시,제약및의료,2771389300.0
2014-08,인천광역시,가정용품,15643671840.0
2014-08,인천광역시,패션,355615260.0
2014-08,전라남도,식품,12606222000.0
2014-08,전라북도,식품,1777783000.0
2014-08,전라북도,제약및의료,1220005000.0
2014-08,충청남도,식품,1184386000.0
2014-08,충청북도,산업기기,442292800.0
2014-08,충청북도,식품,100471000.0
2014-09,경기도,가정용전기전자,9927003345.0
2014-09,경기도,가정용품,1128456000.0
2014-09,경기도,"건설,건재및부동산",1176605000.0
2014-09,경기도,산업기기,842261600.0
2014-09,경기도,서비스,313639200.0
2014-09,경기도,식품,811300000.0
2014-09,경기도,음료및기호식품,438271680.0
2014-09,경기도,제약및의료,426496000.0
2014-09,경기도,컴퓨터및정보통신,6422396000.0
2014-09,경기도,화장품및보건용품,1955865600.0
2014-09,경상북도,화학공업,137398400.0
2014-09,대구광역시,가정용품,438480.0
2014-09,대구광역시,산업기기,79016000.0
2014-09,대구광역시,서비스,48804000.0
2014-09,서울특별시,가정용품,281988000.0
2014-09,서울특별시,"건설,건재및부동산",3487091420.0
2014-09,서울특별시,산업기기,100212000.0
2014-09,서울특별시,제약및의료,837700500.0
2014-09,서울특별시,출판,763576800.0
2014-09,서울특별시,컴퓨터및정보통신,408408000.0
2014-09,서울특별시,패션,1712294760.0
2014-09,서울특별시,화장품및보건용품,1986861240.0
2014-09,서울특별시,화학공업,98228480.0
2014-09,세종특별자치시,제약및의료,10144690500.0
2014-09,인천광역시,가정용품,17050618080.0
2014-09,인천광역시,패션,344143800.0
2014-09,전라남도,식품,10530926000.0
2014-09,전라북도,식품,1742643000.0
2014-09,전라북도,제약및의료,975885000.0
2014-09,충청남도,식품,1117452000.0
2014-09,충청북도,산업기기,512050400.0
2014-10,경기도,가정용전기전자,10162087460.0
2014-10,경기도,가정용품,1285945200.0
2014-10,경기도,"건설,건재및부동산",980220000.0
2014-10,경기도,산업기기,809274400.0
2014-10,경기도,서비스,324093840.0
2014-10,경기도,음료및기호식품,471534840.0
2014-10,경기도,제약및의료,480046000.0
2014-10,경기도,컴퓨터및정보통신,6943781240.0
2014-10,경기도,화장품및보건용품,9657460800.0
2014-10,경상북도,화학공업,143911040.0
2014-10,광주광역시,서비스,9877565040.0
2014-10,대구광역시,가정용전기전자,73261370.0
2014-10,대구광역시,산업기기,103876000.0
2014-10,대구광역시,서비스,54660480.0
2014-10,부산광역시,식품,802400000.0
2014-10,서울특별시,가정용품,27179059680.0
2014-10,서울특별시,"건설,건재및부동산",3822933640.0
2014-10,서울특별시,산업기기,133616000.0
2014-10,서울특별시,제약및의료,865623850.0
2014-10,서울특별시,출판,643790840.0
2014-10,서울특별시,컴퓨터및정보통신,417137840.0
2014-10,서울특별시,패션,1795074600.0
2014-10,서울특별시,화장품및보건용품,2054395980.0
2014-10,서울특별시,화학공업,107250080.0
2014-10,세종특별자치시,제약및의료,10410002700.0
2014-10,인천광역시,가정용품,16267400640.0
2014-10,인천광역시,패션,308925540.0
2014-10,전라남도,식품,9940333000.0
2014-10,전라북도,식품,324380000.0
2014-10,전라북도,제약및의료,1189507000.0
2014-10,충청남도,식품,346766000.0
2014-10,충청북도,산업기기,440794800.0
2014-11,경기도,가정용전기전자,11449180750.0
2014-11,경기도,가정용품,569993760.0
2014-11,경기도,"건설,건재및부동산",948600000.0
2014-11,경기도,산업기기,664008000.0
2014-11,경기도,서비스,313639200.0
2014-11,경기도,음료및기호식품,502416600.0
2014-11,경기도,제약및의료,265370000.0
2014-11,경기도,컴퓨터및정보통신,6007262800.0
2014-11,경기도,화장품및보건용품,7767661200.0
2014-11,경상북도,산업기기,106904000.0
2014-11,경상북도,화학공업,143964800.0
2014-11,광주광역시,서비스,7056225120.0
2014-11,대구광역시,가정용전기전자,70898100.0
2014-11,대구광역시,가정용품,817891200.0
2014-11,대구광역시,산업기기,97646400.0
2014-11,대구광역시,서비스,48804000.0
2014-11,대전광역시,서비스,422049600.0
2014-11,부산광역시,식품,654000000.0
2014-11,서울특별시,가정용품,24239382480.0
2014-11,서울특별시,"건설,건재및부동산",4310955480.0
2014-11,서울특별시,산업기기,133616000.0
2014-11,서울특별시,유통,131619600.0
2014-11,서울특별시,제약및의료,837700500.0
2014-11,서울특별시,출판,556789800.0
2014-11,서울특별시,컴퓨터및정보통신,408408000.0
2014-11,서울특별시,패션,2306343600.0
2014-11,서울특별시,화장품및보건용품,3058200600.0
2014-11,서울특별시,화학공업,103790400.0
2014-11,세종특별자치시,제약및의료,11345409000.0
2014-11,인천광역시,가정용품,14100449760.0
2014-11,전라남도,식품,16033514000.0
2014-11,전라북도,제약및의료,1134495000.0
2014-11,충청남도,식품,335580000.0
2014-11,충청북도,산업기기,435924000.0
2014-11,충청북도,식품,459060000.0
2014-12,경기도,가정용전기전자,264017390.0
2014-12,경기도,가정용품,3520345680.0
2014-12,경기도,"건설,건재및부동산",932232000.0
2014-12,경기도,산업기기,732210000.0
2014-12,경기도,식품,1275470000.0
2014-12,경기도,음료및기호식품,368264400.0
2014-12,경기도,제약및의료,457436000.0
2014-12,경기도,컴퓨터및정보통신,6058370920.0
2014-12,경기도,화장품및보건용품,8583120000.0
2014-12,경상북도,산업기기,115270400.0
2014-12,경상북도,화학공업,65343040.0
2014-12,대구광역시,가정용전기전자,73261370.0
2014-12,대구광역시,가정용품,978919200.0
2014-12,대구광역시,산업기기,106664800.0
2014-12,대구광역시,서비스,60516960.0
2014-12,대전광역시,서비스,389592000.0
2014-12,서울특별시,가정용품,1888120080.0
2014-12,서울특별시,"건설,건재및부동산",3801497140.0
2014-12,서울특별시,산업기기,133616000.0
2014-12,서울특별시,유통,136006920.0
2014-12,서울특별시,제약및의료,6310230850.0
2014-12,서울특별시,출판,565557930.0
2014-12,서울특별시,컴퓨터및정보통신,422021600.0
2014-12,서울특별시,패션,2425061760.0
2014-12,서울특별시,화장품및보건용품,4858634040.0
2014-12,인천광역시,가정용품,13915067040.0
2014-12,전라남도,식품,16559010000.0
2014-12,전라북도,제약및의료,1206031000.0
2014-12,충청남도,식품,346766000.0
2014-12,충청북도,산업기기,450454800.0
2014-12,충청북도,식품,474362000.0
2015-01,경기도,가정용전기전자,220953740.0
2015-01,경기도,가정용품,459138960.0
2015-01,경기도,"건설,건재및부동산",1208404800.0
2015-01,경기도,산업기기,444553200.0
2015-01,경기도,식품,1350860000.0
2015-01,경기도,음료및기호식품,368264400.0
2015-01,경기도,제약및의료,408408000.0
2015-01,경기도,컴퓨터및정보통신,4722253880.0
2015-01,경기도,화장품및보건용품,6743880000.0
2015-01,경상남도,서비스,48680082360.0
2015-01,경상북도,산업기기,114340800.0
2015-01,경상북도,화학공업,64713600.0
2015-01,대구광역시,가정용전기전자,73261370.0
2015-01,대구광역시,가정용품,810532800.0
2015-01,대구광역시,산업기기,106664800.0
2015-01,대구광역시,서비스,58564800.0
2015-01,대전광역시,서비스,395001600.0
2015-01,서울특별시,가정용품,2153728080.0
2015-01,서울특별시,"건설,건재및부동산",4720323500.0
2015-01,서울특별시,산업기기,167020000.0
2015-01,서울특별시,서비스,66167640.0
2015-01,서울특별시,유통,136006920.0
2015-01,서울특별시,제약및의료,5546667350.0
2015-01,서울특별시,출판,1008985110.0
2015-01,서울특별시,컴퓨터및정보통신,320352760.0
2015-01,서울특별시,패션,2021263860.0
2015-01,서울특별시,화장품및보건용품,3482731980.0
2015-01,인천광역시,가정용품,14249224800.0
2015-01,전라남도,서비스,1022599200.0
2015-01,전라남도,식품,14479725000.0
2015-01,전라북도,제약및의료,1206031000.0
2015-01,충청남도,식품,346766000.0
2015-01,충청남도,화장품및보건용품,122882760.0
2015-01,충청북도,산업기기,250381600.0
2015-01,충청북도,식품,474362000.0
2015-02,경기도,가정용전기전자,275154600.0
2015-02,경기도,가정용품,1207175760.0
2015-02,경기도,"건설,건재및부동산",1108101200.0
2015-02,경기도,산업기기,267332800.0
2015-02,경기도,식품,806120000.0
2015-02,경기도,제약및의료,682346000.0
2015-02,경기도,컴퓨터및정보통신,4549988800.0
2015-02,경기도,화장품및보건용품,7724340000.0
2015-02,경상남도,서비스,57736138320.0
2015-02,경상북도,산업기기,104115200.0
2015-02,경상북도,식품,103320000.0
2015-02,경상북도,화학공업,58275840.0
2015-02,광주광역시,서비스,2304142680.0
2015-02,대구광역시,가정용전기전자,156929360.0
2015-02,대구광역시,가정용품,772732800.0
2015-02,대구광역시,산업기기,94483200.0
2015-02,대구광역시,서비스,889949760.0
2015-02,서울특별시,가정용품,2781858240.0
2015-02,서울특별시,"건설,건재및부동산",4033522840.0
2015-02,서울특별시,서비스,119528640.0
2015-02,서울특별시,유통,220419360.0
2015-02,서울특별시,제약및의료,4541016200.0
2015-02,서울특별시,출판,1427817580.0
2015-02,서울특별시,컴퓨터및정보통신,491008280.0
2015-02,서울특별시,패션,530140380.0
2015-02,서울특별시,화장품및보건용품,45391510320.0
2015-02,인천광역시,가정용품,3334060800.0
2015-02,전라남도,서비스,1198323840.0
2015-02,전라남도,식품,17726595000.0
2015-02,전라북도,제약및의료,1076474000.0
